file_urls,time
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-naab.pdf?la=en&hash=F5E352F905B9BE4A40A7602126CDEEDBBFBB3A0F,06 11 2019 16:59:24
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-mercy.pdf?la=en&hash=2BC0A31E7EB28F057CAAC8FDE0BF5F2B0A5D702A,06 11 2019 16:59:24
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-jennings.pdf?la=en&hash=06EBD5180C45346B0FA3C415C681F82D392A8845,06 11 2019 16:59:24
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-kokomo.pdf?la=en&hash=9D633D42A9CFF78230269CB3FD8D8384CB8FAD8A,06 11 2019 16:59:24
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-indy.pdf?la=en&hash=1F1D2B9031CDEDEE241141E09607FAD91727E487,06 11 2019 16:59:24
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-asc.pdf?la=en&hash=F7B835622C1C8260CE8097CD4F436CF5CA9226DB,06 11 2019 16:59:48
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---French/fr-ps-anderson.pdf?la=en&hash=A2B51C94128CC57E013149E2829B10EB8238C015,06 11 2019 16:59:48
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/womens-fr-bc.pdf?la=en&hash=30E64A8785D78C8531A730F924B989D93892FF8A,06 11 2019 16:59:48
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/williamsport-fr-bc.pdf?la=en&hash=4C0D9FFD830EE794C03BDEF710E116BFDAC30335,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/warrick-fr-bc.pdf?la=en&hash=D1F6A80B86CD65CEF4F243C06E2D9E89FF806033,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/stress-fr-bc.pdf?la=en&hash=88EB1E0C6A79AA595248092073D160F346C2BFCB,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/seton-fr-bc.pdf?la=en&hash=610F46D78C48DEC653369139EB6E01C2D2C21D74,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/salem-fr-bc.pdf?la=en&hash=345E5D5F05FF254018B88CC55090FF2E4ABC5A15,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/randolph-fr-bc.pdf?la=en&hash=46F1D652D669B65A541F29D02EED89A80F035609,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/naab-fr-bc.pdf?la=en&hash=316BFC5BC6E8E6812C28811A4C61283662A2D35E,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/mercy-fr-bc.pdf?la=en&hash=33510B48B49E6A31FCB8DC2E4A6CBE28A39BAD81,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/kokomo-fr-bc.pdf?la=en&hash=B494690B17E2146330272F0EE45B8CFC73380018,06 11 2019 16:59:49
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/jennings-fr-bc.pdf?la=en&hash=E18F4DB9E987ED1980142C9428F32A5C4A70B9AE,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/indy-fr-bc.pdf?la=en&hash=B1F92062F416FD4169E4CC19D52C0940768CD981,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/heartcenter-fr-bc.pdf?la=en&hash=042C4A65BE437C8E07B0221E8C7B57AF32884D78,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/fishers-fr-bc.pdf?la=en&hash=B67C4E1FC4BB3FB4F52E711B2B644E40C290264B,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/evansville-fr-bc.pdf?la=en&hash=64624A8842C7AB9A27CC246C6AF4A8667F7128B4,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/esc-fr-bc.pdf?la=en&hash=2913429BA77BE210459F91817C7432637EE95E1E,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/dunn-fr-bc.pdf?la=en&hash=37912BD8F4D87E93178B77C4ACCBE5883240F503,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/clay-fr-bc.pdf?la=en&hash=862BA854B3B8A21AD104ED4E633720A7CACEED25,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/carmel-fr-bc.pdf?la=en&hash=EB8998808B027D8263434CC30AB281725CA0C715,06 11 2019 16:59:50
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/asc-fr-bc.pdf?la=en&hash=3848F1BA3ABE7A9C745B11D2F92F10629363E954,06 11 2019 16:59:51
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/french/anderson-fr-bc.pdf?la=en&hash=1120EC836511F1127BD6C4D48AC2017740821707,06 11 2019 16:59:51
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---Chinese/womens-fap-cn.pdf?la=en&hash=DD512496AE1D92313136AD8F7FFC1573714925FF,06 11 2019 16:59:51
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---Chinese/williamsport-fap-cn.pdf?la=en&hash=362B331893D00B738BC6CA638C0A19760AFD32C6,06 11 2019 16:59:51
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---Chinese/warrick-fap-cn.pdf?la=en&hash=0F3DE1E6DB9AF7FCF65E6056867B2D1D4A52672D,06 11 2019 16:59:51
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---Chinese/stress-fap-cn.pdf?la=en&hash=6DDEEC56142F3DFD923D4847A14BA8089921D176,06 11 2019 16:59:51
